"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4089897212,0.173,0.141,0.09,0.179,0.183,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,441737212,0.011,0.003,0.089,0.011,-0.005,0.082
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,137345212,0.008,0.002,0.089,0.007,0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4022202212,0.005,-0.001,0.089,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4167493212,0.005,-0.001,0.089,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45757112212,0.005,-0.001,0.089,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4134454212,0.028,0.015,0.089,0.022,0.02,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4034959212,0.008,0.002,0.089,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,261880212,0.035,0.021,0.089,0.034,0.027,0.041
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,79864212,0.025,0.013,0.088,0.027,0.019,0.054
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4034966212,0.006,0.001,0.088,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4058243212,0.006,0.001,0.088,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4141360212,0.023,0.012,0.088,0.023,0.017,0.043
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46271022212,0.209,0.175,0.088,0.22,0.21,0.025
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,140214212,0.014,0.005,0.087,0.014,0.008,0.058
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,435796212,0.154,0.124,0.087,0.152,0.158,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4134595212,0.209,0.175,0.087,0.22,0.211,0.022
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4116778212,0.052,0.034,0.087,0.051,0.047,0.019
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,440530212,0.011,0.003,0.087,0.011,0.005,0.068
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,134736212,0.045,0.029,0.086,0.041,0.045,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,200687212,0.008,0.002,0.086,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4344273212,0.008,0.002,0.086,0.008,-0.005,0.052
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4178680212,0.127,0.1,0.085,0.121,0.142,-0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,196726212,0.005,-0.001,0.085,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201070212,0.005,-0.001,0.085,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4151529212,0.005,-0.001,0.085,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443587212,0.072,0.051,0.085,0.066,0.067,-0.004
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,192438212,0.041,0.026,0.085,0.035,0.028,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443727212,0.028,0.016,0.085,0.026,0.021,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4093780212,0.028,0.016,0.085,0.026,0.021,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4201128212,0.028,0.016,0.085,0.026,0.021,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4209145212,0.028,0.016,0.085,0.026,0.021,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4245042212,0.028,0.016,0.085,0.026,0.021,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42536605212,0.028,0.016,0.085,0.026,0.021,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,195596212,0.007,0.001,0.084,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4168700212,0.007,0.001,0.084,0.008,-0.005,0.085
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,80180212,0.101,0.077,0.084,0.096,0.113,-0.056
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4207688212,0.03,0.017,0.084,0.028,0.033,-0.029
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4231770212,0.004,0.011,-0.084,0.005,0.007,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40482727212,0.016,0.007,0.084,0.014,0.01,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40479192212,0.044,0.028,0.083,0.042,0.043,-0.005
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4230774212,0.018,0.008,0.083,0.018,0.011,0.059
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4013991212,0.082,0.061,0.083,0.081,0.08,0.004
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,444247212,0.021,0.01,0.083,0.022,0.014,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4339468212,0.088,0.066,0.083,0.081,0.071,0.038
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,75576212,0.014,0.006,0.083,0.011,0.008,0.031
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4281749212,0.041,0.026,0.083,0.042,0.039,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,43531639212,0.038,0.024,0.083,0.036,0.039,-0.016
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4299440212,-0.004,0.008,-0.082,-0.005,0.007,-0.057
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4311499212,0.008,0.002,0.082,0.007,-0.005,0.057
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4091015212,0.168,0.139,0.081,0.167,0.174,-0.019
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40493428212,0.011,0.004,0.081,0.01,-0.005,0.088
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40479576212,0.064,0.045,0.081,0.057,0.062,-0.021
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4208662212,0.049,0.068,-0.081,0.058,0.067,-0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4113547212,0.007,0.002,0.081,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46269695212,0.007,0.002,0.081,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,432868212,-0.004,0.008,-0.081,-0.005,0.008,-0.068
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4144746212,-0.004,0.008,-0.081,-0.005,0.008,-0.068
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201313212,0.199,0.168,0.08,0.21,0.204,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4185207212,0.012,0.004,0.08,0.01,0.008,0.021
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,444367212,0.005,-0.001,0.08,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4225273212,0.005,-0.001,0.08,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4009303212,0.028,0.016,0.08,0.025,0.021,0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,319843212,0.023,0.013,0.08,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40489908212,0.005,0.001,0.08,0.006,-0.005,0.085
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40481998212,0.008,0.003,0.08,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40277917212,0.02,0.01,0.08,0.021,0.011,0.08
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443419212,0.012,0.005,0.079,0.007,0.012,-0.052
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4266367212,0.013,0.006,0.079,0.014,0.008,0.058
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4277745212,0.013,0.006,0.079,0.014,0.008,0.058
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,257315212,0.049,0.068,-0.079,0.058,0.067,-0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201061212,0.014,0.006,0.078,0.011,0.014,-0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,319825212,0.014,0.006,0.078,0.012,0.008,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,435829212,0.014,0.006,0.078,0.012,0.008,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4051204212,0.014,0.006,0.078,0.012,0.008,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4054501212,0.032,0.02,0.078,0.028,0.02,0.053
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4201402212,0.015,0.007,0.078,0.013,0.017,-0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40480603212,0.018,0.009,0.078,0.018,0.023,-0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44782718212,0.007,0.002,0.077,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44784621212,0.03,0.018,0.077,0.029,0.027,0.012
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4214408212,-0.004,0.009,-0.077,-0.005,0.01,-0.072
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4214409212,-0.004,0.009,-0.077,-0.005,0.01,-0.072
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,315273212,0.013,0.006,0.077,0.014,0.009,0.047
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,312349212,0.005,0.011,-0.076,0.006,0.011,-0.055
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4087642212,0.005,0.011,-0.076,0.006,0.011,-0.055
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4119777212,0.005,0.011,-0.076,0.006,0.011,-0.055
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,135893212,0.006,0.001,0.076,0.005,-0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443358212,0.006,0.001,0.076,0.005,-0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,765884212,0.006,0.001,0.076,0.005,-0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4006971212,0.006,0.001,0.076,0.005,-0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,434547212,0.019,0.01,0.076,0.018,0.017,0.008
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4115106212,0.018,0.009,0.076,0.015,0.011,0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4323223212,0.005,-0.001,0.075,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36713112212,0.005,-0.001,0.075,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37018854212,0.005,-0.001,0.075,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42536534212,0.005,-0.001,0.075,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42536958212,0.005,-0.001,0.075,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4027557212,0.039,0.026,0.075,0.038,0.04,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,444206212,0.008,0.002,0.075,0.006,-0.005,0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4095643212,-0.004,0.009,-0.075,-0.005,0.009,-0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,195562212,-0.004,0.008,-0.075,-0.005,0.006,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197311212,-0.004,0.008,-0.075,-0.005,0.006,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4006975212,-0.004,0.008,-0.075,-0.005,0.006,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4207184212,0.052,0.069,-0.075,0.06,0.068,-0.029
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,433701212,0.025,0.015,0.075,0.024,0.015,0.065
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,438112212,0.072,0.054,0.075,0.069,0.076,-0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,435243212,0.013,0.006,0.074,0.008,0.007,0.012
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,440424212,0.014,0.006,0.074,0.013,0.01,0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,192450212,0.029,0.018,0.074,0.028,0.019,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44782719212,0.015,0.007,0.074,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4130066212,-0.004,0.006,-0.074,-0.005,0.006,-0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4214191212,-0.004,0.006,-0.074,-0.005,0.006,-0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4054054212,0.007,0.002,0.074,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,5003,0.028,0.017,0.073,0.026,0.017,0.062
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193782212,0.052,0.037,0.073,0.05,0.054,-0.018
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,198177212,0.008,0.003,0.073,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,200485212,0.008,0.003,0.073,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,321314212,0.008,0.003,0.073,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4140448212,0.008,0.003,0.073,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37016191212,0.008,0.003,0.073,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40486130212,0.008,0.003,0.073,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,252280212,0.011,0.004,0.073,0.01,-0.005,0.088
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40491439212,0.011,0.004,0.073,0.01,-0.005,0.088
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4028062212,0.065,0.048,0.073,0.06,0.072,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4272488212,0.012,0.006,0.072,0.011,0.013,-0.018
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4103188212,0.006,0.002,0.072,0.005,-0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44782733212,0.006,0.002,0.072,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4029423212,0.038,0.026,0.072,0.037,0.036,0.005
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,192953212,-0.004,-0.001,0.072,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,437385212,-0.004,-0.001,0.072,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,437409212,-0.004,-0.001,0.072,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4158910212,-0.004,-0.001,0.072,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4078925212,0.051,0.068,-0.072,0.062,0.053,0.039
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4199409212,0.051,0.068,-0.072,0.062,0.053,0.039
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201093212,0.008,0.003,0.072,0.008,-0.005,0.068
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4150981212,0.008,0.003,0.072,0.005,0.006,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4179141212,0.01,0.004,0.071,0.01,0.006,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4094822212,0.005,0.001,0.071,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4190345212,0.005,0.001,0.071,0.005,-0.005,0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,43530687212,0.005,0.001,0.071,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201131212,0.019,0.011,0.071,0.015,0.013,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42537730212,0.052,0.038,0.071,0.051,0.047,0.019
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,439349212,0.005,0.001,0.07,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4054828212,0.005,0.001,0.07,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4134603212,0.005,0.001,0.07,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4193161212,0.005,0.001,0.07,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37016338212,0.005,0.001,0.07,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443563212,0.004,-0.001,0.07,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4024659212,0.004,-0.001,0.07,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4341654212,0.004,-0.001,0.07,0.005,-0.005,0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37312218212,0.004,-0.001,0.07,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40491455212,0.008,0.003,0.07,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,314368212,0.012,0.005,0.07,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4108815212,0.012,0.005,0.07,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45766207212,0.012,0.005,0.07,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4113998212,0.028,0.017,0.07,0.025,0.021,0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46273463212,0.007,0.002,0.07,0.007,-0.005,0.041
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4134593212,0.032,0.02,0.07,0.03,0.026,0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,373764212,0.027,0.017,0.07,0.033,0.032,0.006
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4132130212,0.015,0.007,0.07,0.015,0.006,0.089
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,441536212,0.01,0.018,-0.07,0.012,0.015,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,73553212,0.122,0.1,0.07,0.119,0.139,-0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45757363212,0.036,0.024,0.069,0.034,0.032,0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4059015212,0.009,0.004,0.069,0.009,0.008,0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4185197212,0.009,0.004,0.069,0.009,0.008,0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,436096212,0.067,0.051,0.069,0.061,0.082,-0.078
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,30753212,0.01,0.004,0.069,0.011,0.008,0.031
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443465212,0.006,0.002,0.068,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,437312212,0.055,0.04,0.068,0.05,0.053,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443392212,0.059,0.044,0.068,0.059,0.064,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,432867212,0.437,0.404,0.068,0.45,0.443,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4042056212,0.437,0.404,0.068,0.45,0.443,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4051221212,0.437,0.404,0.068,0.45,0.443,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4248801212,0.028,0.018,0.068,0.027,0.022,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,74719212,0.012,0.005,0.068,0.009,0.013,-0.039
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,316993212,0.012,0.005,0.068,0.009,0.007,0.023
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443962212,0.012,0.005,0.068,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4110937212,0.012,0.005,0.068,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4134120212,0.008,0.003,0.067,0.009,-0.005,0.078
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4193166212,0.008,0.003,0.067,0.008,0.01,-0.021
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,438485212,0.029,0.019,0.067,0.024,0.033,-0.054
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4075249212,0.289,0.26,0.067,0.31,0.325,-0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,434490212,0.005,0.001,0.067,0.006,-0.005,0.085
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4087630212,0.005,0.001,0.067,0.006,-0.005,0.085
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4279139212,0.005,0.001,0.067,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,442019212,0.045,0.032,0.067,0.044,0.051,-0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,200528212,0.009,0.004,0.067,0.012,0.008,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197610212,0.007,0.002,0.067,-0.005,-0.005,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201612212,0.007,0.002,0.067,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,762060212,0.007,0.002,0.067,0.008,-0.005,0.052
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4098302212,0.007,0.002,0.067,0.008,-0.005,0.052
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4144765212,0.007,0.002,0.067,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4282316212,0.007,0.002,0.067,0.008,-0.005,0.052
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45770990212,0.007,0.002,0.067,-0.005,-0.005,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,374888212,0.041,0.029,0.066,0.037,0.041,-0.021
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,196620212,0.023,0.014,0.066,0.022,0.024,-0.013
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4193875212,0.023,0.014,0.066,0.022,0.024,-0.013
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4175807212,0.005,0.001,0.066,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4195677212,0.005,0.001,0.066,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,438120212,0.012,0.006,0.066,0.011,0.012,-0.009
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4048213212,0.012,0.006,0.066,0.012,0.009,0.03
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,194133212,0.019,0.011,0.065,0.019,0.021,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443601212,0.019,0.011,0.065,0.02,0.013,0.055
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,139902212,-0.004,-0.001,0.065,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,381548212,-0.004,-0.001,0.065,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4228879212,-0.004,-0.001,0.065,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37016767212,-0.004,-0.001,0.065,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,43531043212,-0.004,-0.001,0.065,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443535212,0.008,0.003,0.065,0.009,0.005,0.048
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,373718212,0.004,-0.001,0.065,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443871212,0.004,-0.001,0.065,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4153882212,0.004,-0.001,0.065,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,432585212,0.042,0.03,0.065,0.047,0.04,0.034
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,314971212,0.036,0.025,0.065,0.036,0.038,-0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4179670212,0.036,0.025,0.065,0.036,0.038,-0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,438064212,0.008,0.003,0.064,0.009,-0.005,0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4177862212,0.035,0.024,0.064,0.035,0.038,-0.016
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4098458212,0.019,0.011,0.064,0.016,0.018,-0.016
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4133004212,0.015,0.008,0.064,0.015,0.01,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,321052212,0.053,0.04,0.064,0.047,0.062,-0.066
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4085100212,0.007,0.003,0.063,0.007,-0.005,0.041
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4352876212,0.007,0.003,0.063,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4227449212,0.011,0.005,0.063,0.009,0.008,0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4195003212,0.013,0.007,0.063,0.014,0.009,0.047
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4247120212,0.013,0.007,0.063,0.01,0.011,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,195312212,0.005,0.002,0.063,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197684212,0.005,0.002,0.063,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4053584212,0.005,0.002,0.063,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4143397212,0.005,0.002,0.063,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37206607212,0.005,0.002,0.063,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,133810212,0.016,0.009,0.062,0.017,0.01,0.061
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4272162212,0.019,0.012,0.062,0.018,0.02,-0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4043545212,0.024,0.015,0.062,0.022,0.019,0.021
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,75860212,0.071,0.056,0.062,0.07,0.053,0.067
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,74104212,0.005,0.001,0.061,-0.005,-0.005,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197676212,0.005,0.001,0.061,0.005,-0.005,0.073
